char,voice,text
shi,fem_shi_00743,なんだろうな、旅先で出会った美しい景色をもう一度見たいと望む感覚に近い。昨年、君と過ごした夏の時間は、私にとって美しい思い出なんだよ
shi,fem_shi_00744,と言っても１日１０時間の労働を２週間など、今の私にできる筈もないからな。土日に限っても余裕は無いあ、他に人員が確保できていなければ手伝うが
shi,fem_shi_00745,彼女には申し訳ないが、今の私は昨年ほどのモチベーションを保てる自信がない。あの時は私がやらねばと使命感に駆られていたが……
shi,fem_shi_00746,うんまあ、そういう話だ。人が無償で働くには、何か目的となるものがなければな
shi,fem_shi_00747,給与は私の目的になり得ない……彼女が出せる分の報酬を、私は涼しい室内に居て２時間で稼げるからな。労働の対価として金銭は割に合わない
shi,fem_shi_00748,はっきり言ってしまえば、あの炎天下で身体を張れチベーションの半分は使命感で保っていたもののりの半分は君を見守ることで保っていた
shi,fem_shi_00749,接客業自体も新鮮だったが、ひとりではとても辛かった筈だ。心身共に疲労した時は君を見ていた
shi,fem_shi_00750,責任を感じているとはいえ、よくあそこまで働けるものだと思って君を見ていた。私のため、なんて考えると可笑しくなってな。君を見て笑うと元気が出たよ
shi,fem_shi_00751,君がいれば何時間だって退屈じゃあないが……いか手が足りなくても、君を働かせるくらいなら今は勉強させる
shi,fem_shi_00752,だからまあ、今年の私は、お店の手伝いに対して昨年ほどの情熱を抱くのが困難だ。できて、他の人員がゼロで本当に困っていたらだな
shi,fem_shi_00753,念の為に言っておくが、手伝いの動機はバズりを見逃した己の至らなさに対する責任感や、困っている恩人を助けなければならないという義務感だぞ
shi,fem_shi_00754,動機ではなく、労働中の意欲の高め方についての話だ。まあ、君を見て元気になったというのは確かだが
shi,fem_shi_00755,どうだろうなあ？　当時の君は、私に対してまだ敵愾心を抱いていた筈だからな。生地の厚そうな服を着せられてざまあみろと考えていたんじゃないか？
shi,fem_shi_00756,と言っても、君はその服を私が着るよりも、常磐さんが着る方に興味津々だからなあ。それと『働かさせて』はさ付き言葉だ『働かせて』と言え
shi,fem_shi_00757,はははマドンナとは、これはまた古風な言い回しをする。で、ダーリンはそれを聞いた私が喜ぶとでも？
shi,fem_shi_00758,ほう
shi,fem_shi_00759,常磐さんよりも興味がなさそうな態度を見せられて、私は深く気分を害しているというのに、よくもそんな頼みごとができたものだな。ん？
shi,fem_shi_00760,話がまるで通じない。その調子では、私を口説き落としたりなどできないぞ？
shi,fem_shi_00761,懸命なのはそれなりに伝わってきた。去年からというのも気分は悪くない。さて……
shi,fem_shi_00762,去年であれば、君が強くせがみさえすれば、私はなんでも言うことを聞いたものを
shi,fem_shi_00763,では、どうして今日は使う気になったのかな？
shi,fem_shi_00764,私の恋人だからという言い分は気に入った。あと一息だな。私をその気にさせてみろ
shi,fem_shi_00765,ああ、このタイミングでの満点は素晴らしかった。推薦の選考を前にして、最高の結果と言っていいだろう。で？
shi,fem_shi_00766,褒美をやるかやらないかは私が決めることだるとしても、その内容もな
shi,fem_shi_00767,ははは随分と君にとって都合のいい要求をするの条件だと、次の中間で君が満点を取れなければ応の代償を払ってもらうが
shi,fem_shi_00768,乗った
shi,fem_shi_00769,先にシャワーを浴びて、寝室で待っていてくれ。着替える姿を見たのでは、君も興醒めだろうからな
shi,fem_shi_00770,一応確認するが、頭に猫耳は着けた方がいいんだな？
shi,fem_shi_00771,うん。うん、うん……そこまで求められれば悪い気はしない。今日は私が君に尽くそう
shi,fem_shi_01405,さて……私の機嫌は直ったし、君といたしたい気分にもなっているが……
shi,fem_shi_01406,君と我を忘れるほど愛しあう一時を望んでいる……だからと言って、常磐さんへの嫉妬が消えたわけではない
shi,fem_shi_01407,いやあ？　私は怒っているわけじゃない。これが嫉妬というものかと新鮮な感情で楽しんでいる。君を虐めたくもなるしなフフ……
shi,fem_shi_01408,まあ私が一方的に嫉妬するのも、常磐さんに対して失礼だしな……彼女からすれば『なんで私が』という話だ
shi,fem_shi_01409,だがしかし、それを踏まえた上でなお、私は常磐さんに女として勝ちたい
shi,fem_shi_01410,なあに、彼女に迷惑はかけない。ただ、私がこれからとる行動の意味を君に知ってもらいたかっただけだ
shi,fem_shi_01411,彼女は女性として誇れるだけの立派な身体をお持ちだ。しかし私も、こと胸の大きさに関しては自信がある
shi,fem_shi_01412,そうだ。彼女に対抗するのではなく、彼女をリスペクトするという意味合いを込め、常磐さんの魅力的な部分で自分の魅力を表現したい
shi,fem_shi_01413,つまりは、胸を使って君に奉仕しようと考えている
shi,fem_shi_01414,ベッドへ腰掛けてくれ。情緒を壊したらすまないな、私が脱がすぞ
shi,fem_shi_01415,お脱がせしますね、旦那様……ご主人様の方がいいのかな。私のように不遜な態度のメイドはいないと思うが
shi,fem_shi_01416,では教育してやろう。私の胸がいかに君を喜ばせられるかを
shi,fem_shi_01417,おっ？　早くも着替えた効果が出ているな。君のカリ首の出ている位置でわかる……何度も挟んでいるからなフフ
shi,fem_shi_01418,ただこの格好だからか、さすがに暑い……部屋の温度は２６℃に設定してあるんだが。次に何かを着るときは、薄手の格好にしよう
shi,fem_shi_01419,愛の営みがマンネリ化しないよう、君の喜びそうな衣装は一通り揃えておこう。チャイナドレスなんかはどうだ。バニーガールなどもお好みかな？
shi,fem_shi_01420,ああ……君は思い出重視派だったな。それならば今後の君との暮らしの中で、様々な衣装を着て、君との思い出を作る方が優先か
shi,fem_shi_01421,まだ付きあって１年目でマンネリ化などは考えなくてもいいのかもしれないが……私ナシではおち○ちんが勃起すらしない身体にしてやるからな。よしよし
shi,fem_shi_01422,セックスが退屈で別れる男女もいると聞くし、身体性がいいのは幸いだ。君を快楽漬けにしなくては……肉体と精神の両面でな
shi,fem_shi_01423,れは、よられのうみれひれれれらおう
shi,fem_shi_01424,ほお～ら、ぬちょぬちょぬちょぬちょ
